"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-07-24";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Kozanów (31)";"3";"ul. KOZANOWSKA ";"93 ";"14";"35.6";"200000.00";"5617.98";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 pokoje, kuchnia, łazienka, przedpokój, komórka 1.50m2;Obręb: 0031 - Kozanów, Ark.: 3, Nr dz.: 75/17;księga gruntowa: WR1K/00205824/9";"";"200000.00";"5617.98";"";"";"WR1K/00259411/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"2450/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-152";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"75/17";"13161";"25/10000
"
"";"2017-03-22";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Maślice (35)";"12";"ul. KOZIA ";"1 ";"3";"65.31";"325000.00";"4976.27";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"Ipiętro,trzy pokoje,kuchnia,łazienka,wc,przedpokój,pomieszczenie gospodarcze 0pow.6.32m2;Obręb: 0035 - Maślice, Ark.: 12, Nr dz.: 15;księga gruntowa: WR1K/00142299/9";"";"325000.00";"4976.27";"";"";"WR1K/00153427/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"5650/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-104";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"15";"15625";"94/10000
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"20";"ul. KRAKOWSKA ";"66 ";"3";"63.72";"230000.00";"3609.54";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"parter, 3 pokoje, kuchnia, łazienka, WC i przedpokój;Obręb: 0022 - Południe, Ark.: 20, Nr dz.: 17/2;księga gruntowa: WR1K/00125319/1";"";"230000.00";"3609.54";"";"";"WR1K/00133360/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"4821/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-425";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"17/2";"1100";"710/10000
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"30";"ul. KRAKOWSKA ";"84a ";"110";"37.83";"229899.00";"6077.16";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"brutto;4 piętro,2 pokoje, w tym jeden z aneksem kuchennym, łazienka, przedpokój i loggia;Obręb: 0022 - Południe, Ark.: 30, Nr dz.: 23/1, 23/2;księga gruntowa: WR1K/00113246/1";"";"229899.00";"6077.16";"";"";"WR1K/00359523/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"57701/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-427";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23/1, 23/2";"6823";"3783/1549308
"
"";"2017-07-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"34";"ul. KRAKUSA ";"8 ";"4";"40.66";"225000.00";"5533.69";"";"";"";"";"2";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"b.d;I piętro, pokój, kuchnia, łazienka i przedpokój;Obręb: 0022 - Południe, Ark.: 34, Nr dz.: 92;księga gruntowa: ";"";"225000.00";"5533.69";"";"";"WR1K/00080597/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"503/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-319";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"92";"255";"496/10000
"
"";"2017-05-30";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"34";"ul. KRAKUSA ";"8 ";"4";"40.66";"170000.00";"4181.01";"";"";"";"";"2";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"b.d;I piętro, 1 pokój, kuchnia, łazienka i przedpokój;Obręb: 0022 - Południe, Ark.: 34, Nr dz.: 92;księga gruntowa: WR1K/00080597/5";"";"170000.00";"4181.01";"";"";"WR1K/00109981/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"1525/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-319";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"92";"255";"496/10000
"
"";"2017-04-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"27";"ul. KRAWIECKA ";"1 ";"618";"41.6";"400000.00";"9615.38";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"7 kondygnacja - 1 pokój z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 27, Nr dz.: 47/6;księga gruntowa: WR1K/00250314/1";"";"400000.00";"9615.38";"";"";"WR1K/00325589/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"4583/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-148";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"47/6";"2009";"4160/935400
"
"";"2017-05-15";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"27";"ul. KRAWIECKA ";"10 ";"2";"30.5";"245000.00";"8032.79";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"parter,1 pokój kuchnia,łazienka z wc i przedpokój + piwnica;Obręb: 0001 - Stare Miasto, Ark.: 27, Nr dz.: 51/4;księga gruntowa: WR1K/00167494/7";"";"245000.00";"8032.79";"";"";"WR1K/00290340/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"4260/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-148";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51/4";"894";"114/10000
"
"";"2017-05-11";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"27";"ul. KRAWIECKA ";"3 ";"61";"61.2";"500000.00";"8169.93";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"6 kondygnacja-2 pokoje,w tym jeden z aneksem kuchennym,łazienka,wc,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 27, Nr dz.: 47/7;księga gruntowa: WR1K/00130793/5";"";"500000.00";"8169.93";"";"";"WR1K/00255616/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"9245/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-148";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"47/7";"3154";"6120/1574790
"
"";"2017-06-27";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Nowy Dwór (39)";"9";"ul. KROŚNIENSKA ";"12 ";"7";"63.2";"312000.00";"4936.71";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"2 piętro, 2 pokoje, pokój połączony z kuchnią, łazienka, wc, przedpokój, komórki opow. 4.40m2;Obręb: 0039 - Nowy Dwór, Ark.: 9, Nr dz.: 2/16;księga gruntowa: WR1K/00232513/4";"";"312000.00";"4936.71";"";"";"WR1K/00283336/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"69376/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-436";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/16";"8330";"800/100000
"
"";"2017-06-07";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"PiIczyce (41)";"4";"ul. KRÓLEWIECKA ";"7 ";"2";"51.09";"309000.00";"6048.15";"";"";"";"";"0";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"parter, 2 pokoje, kuchnia z przedpokojem, łazienka oraz przynależna kom. lokatorska opow. 2.20m2;Obręb: 0041 - PiIczyce, Ark.: 4, Nr dz.: 42/2;księga gruntowa: WR1K/00044172/6";"";"309000.00";"6048.15";"";"";"WR1K/00202271/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"1730/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"54-117";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"42/2";"4863";"8822/10000
"
"";"2017-07-28";"dolnośląskie";"Wrocław";"Wrocław-Psie Pole (delegatura)";"Wrocław-Psie Pole";"Psie Pole";"Zakrzów (68)";"18,20";"ul. KRÓLOWEJ MARYSIENKI ";"5 ";"8";"62.4";"310000.00";"4967.95";"";"";"";"";"4";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"3 piętro, 3pokoje, kuchnia, łazienka, wc, przedpokój, Ioggii,piwnica o pow. 5.18m2;Obręb: 0068 - Zakrzów, Ark.: 18,20, Nr dz.: 58/12,58/14,4/11,85;księga gruntowa: WR1K/00073557/1";"";"310000.00";"4967.95";"";"";"WR1K/00213310/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1882/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"51-200";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"58/12,58/14,4/11,85";"166602";"857/1000000
"
"";"2017-07-07";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Południe (22)";"22";"ul. KRUCZA ";"12 ";"45";"45.24";"245000.00";"5415.56";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"8 piętro, 3 pokoje, kuchnia,łazienka, dwa przedpokoje;Obręb: 0022 - Południe, Ark.: 22, Nr dz.: 62;księga gruntowa: WR1K/00057083/9";"";"245000.00";"5415.56";"";"";"WR1K/00154155/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"74962/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-411";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"62";"259";"219/10000
"
"";"2017-05-18";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"16";"ul. KRUCZA ";"41 ";"14";"19.91";"132000.00";"6629.83";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"brak informacji w akcie notarialnym cena brutto czy netto;III piętro, pokój, kuchnia (ciemna wnęka), łazienka;Obręb: 0028 - Grabiszyn, Ark.: 16, Nr dz.: 21/11;księga gruntowa: WR1K/00059790/2";"";"132000.00";"6629.83";"";"";"WR1K/00148198/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"11441/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-410";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21/11";"202";"250/10000
"
"";"2017-08-07";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"16";"ul. KRUCZA ";"43 ";"13";"52.62";"270000.00";"5131.13";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"4 piętro, 2 pokoje, kuchnia,łazienka, przedpokoj;Obręb: 0028 - Grabiszyn, Ark.: 16, Nr dz.: 21/43;księga gruntowa: KW73754";"";"270000.00";"5131.13";"";"";"WR1K/00188413/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"1273/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-410";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21/43";"198";"699/10000
"
"";"2017-04-18";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"16";"ul. KRUCZA ";"59 ";"11";"57.21";"50000.00";"873.97";"";"";"";"";"0";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"wg. oświadczenia nabywców wartość rynkowa lokalu to 2000002ł ponadtolokal jest o niskim standardzie (ogrzewanie jest na piece kaflowe)wymaga kapitalnego remontu;II piętro, 2 pokoje, kuchnia, łazienka z wc, przedpokój,;Obręb: 0028 - Grabiszyn, Ark.: 16, Nr dz.: 5/6;księga gruntowa: WR1K/00081339/6";"";"50000.00";"873.97";"";"";"WR1K/00280459/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"1781/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-410";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5/6";"280";"661/10000
"
"";"2017-05-27";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"16";"ul. KRUCZA ";"69 ";"1";"50.86";"207000.00";"4070.00";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"brak informacji w akcie notarialnym cena brutto czy netto;parter, 1 pokój, kuchnia, łazienka, spiżarka, przedpokój,;Obręb: 0028 - Grabiszyn, Ark.: 16, Nr dz.: 2/11;księga gruntowa: WR1K/00060841/5";"";"207000.00";"4070.00";"";"";"WR1K/00311598/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"1204/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-405";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/11";"201";"1150/10000
"
"";"2017-06-30";"dolnośląskie";"Wrocław";"Wrocław-Fabryczna (delegatura)";"Wrocław-Fabryczna";"Fabryczna";"Grabiszyn (28)";"17";"ul. KRUCZA ";"94 ";"4";"41.78";"277000.00";"6629.97";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"brak informacji w akcie notarialnym cena brutto czy netto;I piętro, 2 pokoje, kuchia, łazienka, przedpokój, pom.przynaIeżne piwnica;Obręb: 0028 - Grabiszyn, Ark.: 17, Nr dz.: 28/5;księga gruntowa: WR1K/00130602/0";"";"277000.00";"6629.97";"";"";"WR1K/00132309/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"3113/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-412";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"28/5";"4242";"85/10000
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"24";"ul. KRUPNICZA ";"3 ";"6";"104.1";"590000.00";"5667.63";"";"";"";"";"5";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"II piętro,4 pokoje,kuchnia,łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 24, Nr dz.: 44/1;księga gruntowa: WR1K/00074925/9";"";"590000.00";"5667.63";"";"";"WR1K/00090061/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"1263/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-075";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"44/1";"340";"99/1000
"
"";"2017-03-15";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"10";"ul. KRUSZWICKA ";"24 ";"41";"49.5";"300000.00";"6060.61";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"6 kondygnacja, 2 pokoje, kuchnia, łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 10, Nr dz.: 21/11,21/12;księga gruntowa: WR1K/00124007/4";"";"300000.00";"6060.61";"";"";"WR1K/00169635/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"2403/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-652";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"21/11,21/12";"2303";"87/10000
"
"";"2017-04-27";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"4";"ul. KRYNICKA ";"19 ";"18";"60.0";"330000.00";"5500.00";"";"";"";"";"4";"";"";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"8 piętro, 3 pokoje, kuchnia, łazienka, przedpokój + pom.przynaIeżne piwnica opow.2.60 m2;Obręb: 0013 - Gaj, Ark.: 4, Nr dz.: 6/12,4/11,8/6;księga gruntowa: WR1K/00120919/2.";"";"330000.00";"5500.00";"";"";"WR1K/00132948/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"4842/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6/12,4/11,8/6";"17659";"2558/1000000
"
"";"2017-05-17";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"4";"ul. KRYNICKA ";"23 ";"3";"66.8";"360000.00";"5389.22";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"1 piętro, 3 pokoje, kuchnia, łazienka, wc, przedpokój, piwnica o pow. 2.30 m2;Obręb: 0013 - Gaj, Ark.: 4, Nr dz.: 4/11,6/12,8/6;księga gruntowa: WR1K/00120919/2";"";"360000.00";"5389.22";"";"";"WR1K/00138094/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"2523/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4/11,6/12,8/6";"17659";"2824/1000000
"
"";"2017-03-31";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"4";"ul. KRYNICKA ";"23 ";"US-10";"12.0";"37000.00";"3083.33";"";"";"";"";"0";"";"";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"I kondygnacja;Obręb: 0013 - Gaj, Ark.: 4, Nr dz.: 6/12;księga gruntowa: WR1K/00120919/2";"";"37000.00";"3083.33";"";"";"WR1K/00215737/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"9112/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"6/12";"12083";"492/1000000
"
"";"2017-07-27";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"4";"ul. KRYNICKA ";"32 ";"11";"35.0";"220000.00";"6285.71";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"4 piętro, 2 pokoje, kuchnia, łazienka, przedpokój;Obręb: 0013 - Gaj, Ark.: 4, Nr dz.: 4/50;księga gruntowa: WR1K/00070179/6";"";"220000.00";"6285.71";"";"";"WR1K/00264180/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"2790/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4/50";"30330";"10/10000
"
"";"2017-10-12";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"4";"ul. KRYNICKA ";"52 ";"2";"35.0";"220000.00";"6285.71";"";"";"";"";"3";"";"";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek wtórny";"I piętro, 2 pokoje, kuchnia, łazienka, przedpokój;Obręb: 0013 - Gaj, Ark.: 4, Nr dz.: 4/50;księga gruntowa: WR1K/00070179/6";"";"220000.00";"6285.71";"";"";"WR1K/00224086/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"6577/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4/50";"30330";"10/10000
"
"";"2017-04-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Gaj (13)";"10";"ul. KRYNICKA ";"58 ";"15";"61.46";"300000.00";"4881.22";"";"";"";"";"4";"";"";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek wtórny";"4 piętro, 3 pokoje, kuchnia, łazienka, przedpokój, wc;Obręb: 0013 - Gaj, Ark.: 10, Nr dz.: 2/32;księga gruntowa: WR1K/00086762/5";"";"300000.00";"4881.22";"";"";"WR1K/00234616/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"1017/2017";"RCiWN";"osoba fizyczna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"50-555";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/32";"172";"287/10000
"
